PLAYER NAME,TEAM,PROJ. FPTS,Position,Salary,Injury Indicator
Kyler Murray,ARI,23.7,QB,9100.0,
Dalvin Cook,MIN,22.5,RB,11000.0,
James Robinson,JAC,16.1,RB,7400.0,
Cooper Kupp,LAR,13.6,WR,6700.0,
Cole Beasley,BUF,11.9,WR,5400.0,
Sterling Shepard,NYG,11.1,WR,5400.0,
Kyle Rudolph,MIN,6.5,TE,4600.0,
Wayne Gallman,NYG,12.1,RB,5700.0,
Los Angeles Rams,,8.2,DST,4500.0,
Total,,125.7,,59800.0,
