PLAYER NAME,TEAM,PROJ. FPTS,Position,Salary,Injury Indicator
Deshaun Watson,HOU,21.0,QB,7700.0,
Alvin Kamara,NO,19.3,RB,9700.0,
James Robinson,JAC,14.9,RB,7200.0,
Tyler Boyd,CIN,13.3,WR,6600.0,
Tee Higgins,CIN,13.0,WR,6500.0,
Brandin Cooks,HOU,12.0,WR,6100.0,
T.J. Hockenson,DET,9.8,TE,6000.0,
James Conner,PIT,14.1,RB,7000.0,
Atlanta Falcons,,6.0,DST,3200.0,
Total,,123.4,,60000.0,
