PLAYER NAME,TEAM,PROJ. FPTS,Position,Salary,Injury Indicator
Josh Allen,BUF,22.7,QB,8700.0,
Aaron Jones,GB,18.8,RB,8800.0,
James Robinson,JAC,15.3,RB,7300.0,
Robby Anderson,CAR,12.2,WR,6400.0,
Chase Claypool,PIT,11.3,WR,6100.0,
Jerry Jeudy,DEN,10.9,WR,5800.0,
Darren Waller,LV,12.1,TE,7000.0,
D'Andre Swift,DET,13.3,RB,6000.0,
New York Giants,,7.1,DST,3900.0,
Total,,123.69999999999999,,60000.0,
