PLAYER NAME,TEAM,PROJ. FPTS,Position,Salary,Injury Indicator
Kyler Murray,ARI,23.0,QB,8800.0,
Aaron Jones,GB,18.8,RB,8800.0,
Austin Ekeler,LAC,15.6,RB,6500.0,IR
Davante Adams,GB,19.1,WR,9500.0,
Robby Anderson,CAR,12.2,WR,6400.0,
Jerry Jeudy,DEN,10.9,WR,5800.0,
Austin Hooper,CLE,8.5,TE,5100.0,Q
D'Andre Swift,DET,13.3,RB,6000.0,
Carolina Panthers,,5.3,DST,3000.0,
Total,,126.7,,59900.0,
